Date,A,ADBE,ADSK,AMAT,AVGO,AYI,AZO,BBY,CAG,CASY,COO,COST,CPB,CPRT,CRM,CSCO,DCI,DG,DKS,DLTR,DRI,FDS,FDX,FL,GIS,GME,GPN,GPS,HD,HPQ,HRL,INTU,JBL,JWN,KMX,KR,KSS,LOW,M,MON,MSM,MTN,MU,NKE,NTAP,NVDA,ORCL,PANW,PAYX,PVH,RAD,RHT,RPM,SJM,SNPS,STZ,THO,TJX,TTC,VMW,WDAY,WMT,WSM
2012-11-28,26.0967386721,33.88,33.1,9.6972628153,31.8426780575,62.7197283422,383.86,11.4813139444,25.9994638989,46.432173973,96.3955518887,87.9263885904,31.7077391664,14.94,39.465,16.156408658,30.5935179364,47.8667876203,47.0880348184,41.42,40.0018970281,85.6640969396,86.7028770243,32.1599300691,34.7386478006,21.5224378791,21.7395944184,31.0158012648,58.5899442126,5.03934990919,14.0093819727,55.4282888914,17.6050879831,45.869548422,35.88,11.6658504013,42.2527104922,32.8880371745,34.4791171001,83.3389758328,65.6392066887,50.7820051498,5.77,23.284094088,28.6457590236,11.450306262,29.6362203434,54.58,27.4360554597,115.656988092,1.0,49.02,24.7969918305,77.6775875874,32.92,34.4727641401,33.9417379833,41.5428382119,20.7232120615,92.68,53.19,61.9192425867,39.9650708895
2012-11-29,26.3510392596,34.09,33.51,9.82533987135,32.3402199022,64.6235974234,379.78,11.1373045379,25.9556199463,46.7850890176,95.7069409476,87.3263839889,31.7250990017,15.075,39.6875,16.3108512262,30.9144930946,48.1371123588,47.6816948562,41.73,39.8533291654,85.7105122501,87.9720777048,32.3683488889,34.8668346928,21.3352154618,21.8341793266,29.7516172937,58.0567332441,5.10268816414,14.0686857714,55.994115398,17.7354270798,45.1798432555,36.24,12.2198153645,37.1889936727,32.7409282579,32.992653677,84.0417576902,65.9753986388,51.23541591,5.91,23.2465125783,29.1207524768,11.2448358397,29.673498608,55.87,27.606254315,114.048158273,1.01,49.71,25.4882589366,78.0875427307,32.65,34.8627275353,33.0533476127,41.6183020415,20.8122333206,91.71,51.7,62.156178464,40.0361041192
2012-11-30,26.3166743154,34.61,33.13,9.81619151021,32.3402199022,64.918010168,383.77,11.2749083005,26.1836084999,47.1189275733,94.7488735512,89.0749688274,31.8986973546,15.075,39.4175,16.2250497994,30.7952737501,48.272274728,47.2319524033,41.74,39.281342894,85.7662106226,86.7416312435,32.4770891427,35.0292047563,21.3677758822,21.8590700919,29.8382052369,58.8068435896,5.14227457348,14.1462368927,56.6867324596,17.6888774024,44.9471716331,36.26,12.2151601968,36.8833533426,33.1822550078,33.0609968229,83.5945328719,66.0208299834,51.0721880363,5.965,22.8965347695,28.9654661556,11.1794588872,29.9857040738,54.42,27.6913537426,113.799882067,1.01,49.4,25.7098189065,78.8361564707,32.86,34.9797165539,32.8704437129,41.825827573,21.0183878155,90.95,50.1,63.2004514044,40.1870497324
2012-12-03,26.0623737278,34.7,32.99,9.75215298218,32.0730215041,64.5549011164,378.01,11.1115038324,26.1485333378,48.1204432403,94.9384910568,89.6492589459,31.8032182605,15.15,39.2625,16.3281831144,30.3459085286,47.0751223148,47.2049678561,41.34,38.9396368099,85.7940598089,85.3852335697,32.1689917569,34.5933693227,21.0258914681,21.6450095102,29.8814992085,58.7255063232,5.09477088227,14.1462368927,56.2230953555,17.4095793382,44.6397127034,35.99,12.4665392557,36.4207625728,33.1362834713,32.5484232288,81.6230928565,64.8487012926,50.6369137065,5.93,22.9153255243,29.3578838238,10.9739884648,30.1115182168,51.66,27.640294086,114.29643448,1.01,49.45,25.4616717402,79.0767823157,33.14,35.0284619783,31.9994727613,41.5522711906,20.8871985915,91.78,50.1,62.6037240099,40.8529862614
2012-12-04,26.2067064937,35.3,33.08,9.94884274683,32.1743726206,63.8483105295,366.8,10.4492857247,25.9117759937,48.2635169071,94.9384910568,89.486400554,31.7250990017,15.14,39.235,16.448133509,30.6393715304,46.2834570092,46.6922614598,41.36,35.2105834565,85.3484728287,85.6371359948,32.2596086351,34.7215562149,21.0665919936,21.9237860817,26.7903096352,58.0567332441,5.35604118393,14.1325514007,56.5116857979,17.484058822,44.2325373642,35.89,12.5084357655,36.3874788053,32.7501225652,32.6936524138,81.4131710031,64.5488544182,46.6378308009,6.035,22.9411628122,29.276038798,11.2962034453,30.1767551798,53.65,27.9041023116,112.945811916,0.99,49.01,25.4439469426,79.246111614,33.23,34.9602183841,31.8862465376,40.8919626813,21.1167797335,91.47,49.7,63.288205433,40.1515331176
2012-12-05,26.5709749029,35.4,33.6,9.88023003823,31.8153132561,63.7305454317,360.27,10.3890840786,26.034539061,48.5019730183,93.3816315377,90.8135250174,31.8379379311,15.01,39.2175,16.4824540797,30.8416723028,44.9897600465,45.8737301955,40.55,35.0620155938,86.6666676451,86.6447456954,31.6977839903,34.9950215851,21.1398529395,22.1328685102,27.5436247413,57.8579088152,5.47084177102,14.1507987234,56.6867324596,17.5026786929,43.7921232217,35.39,12.4339530814,36.7369583639,32.363961659,33.2062260079,81.7782524874,64.5397681492,47.5627887519,6.18,22.9435116566,29.970168654,11.1703061138,29.8226116663,52.1,28.0572812813,110.373670415,0.99,48.37,25.2578365679,78.684651309,33.33,34.7359894319,31.3810833857,40.8730967239,19.8892234233,90.34,48.3,63.2245837623,39.6276630481
2012-12-06,26.3372932819,35.14,33.8,9.96256528855,32.3586473779,64.1525370322,364.07,10.6298906632,25.9994638989,47.2810777289,93.6610678616,90.4035504448,31.6209399899,15.025,39.3525,16.7141179319,30.970409158,44.8256343124,45.9906632333,40.3916,34.9431613036,86.9358764456,86.4800402636,31.8790177467,34.8070141431,21.685239981,22.117934051,27.6735066562,58.1471079845,5.47480041195,14.1507987234,56.5164167887,17.2233806287,44.0164851433,35.9,12.5224012688,36.6371070615,32.3363787372,33.2489404741,82.1159528604,64.1490585856,47.8892444993,6.41,23.2159776017,30.0707393832,11.1887984518,29.8505703647,51.3,28.1934403654,111.406499435,0.97,48.43,25.5414333294,78.390553054,32.92,35.0967055725,31.9297950852,41.0711892767,19.7346075521,91.77,48.4,63.1716392399,39.2724968994
2012-12-07,25.9867708504,35.48,33.76,10.0311779972,31.5570521837,64.6137836653,359.16,10.4578859599,26.0871518042,47.5195338401,94.3396989341,90.4861778393,31.7945383429,15.035,39.175,16.5897058631,30.8784542614,45.1828491454,45.6128795729,39.82,34.6608823645,86.5645539621,86.5769258117,31.9515112492,34.9864757923,22.2224869175,22.1428248164,27.5436247413,58.246520199,5.51834546223,14.155360554,56.3555630996,17.1023514675,43.8752202297,36.24,12.480504759,36.6870327127,32.2812128934,33.6675422427,82.7730995322,63.876470518,48.496814918,6.435,23.2560783555,30.5320311022,11.1654495402,29.7480551371,51.31,28.244500022,111.734224028,1.04,49.16,25.2578365679,78.2479599607,32.92,35.0967055725,31.6075358331,40.9862924683,19.6877542578,91.8,51.2,63.7893253339,39.316892668
2012-12-10,26.5022450144,35.75,33.96,10.1089390669,31.741326941,65.8895722249,355.15,10.8067728977,26.0783830136,46.2986385508,95.5073435734,90.8442298823,31.7945383429,15.11,39.605,16.9801023549,31.3290332545,44.9607966817,44.3266161576,39.4408,34.7723082615,87.2607836186,87.7104867249,31.7521541172,35.0377505492,22.3364483889,21.9586331531,26.7470156636,56.9722363591,5.65768962311,14.0686857714,56.4028730081,17.0092521127,43.4264963865,36.24,12.4060220748,36.3292322122,32.0053836747,33.6162848833,82.6453210126,64.5851994939,47.8711080689,6.67,23.135776094,30.6644811997,11.5437019085,29.8878486293,48.82,28.3040696213,109.797669616,1.03,49.52,25.6920941089,78.2301358241,32.93,34.8529784504,31.9210853756,40.6372722563,19.6924395873,92.6,51.5,63.6657881151,39.2636177457
2012-12-11,27.2857657435,35.54,34.62,10.1363841503,31.8426780575,66.3115638254,355.5,10.5625520412,26.0520766421,48.8358115739,96.7149076875,90.2566572989,31.6209399899,15.145,41.25,16.9715222122,31.1083415028,41.4562295364,43.9668221953,37.98,34.4008886048,89.2937742157,87.4392071901,31.3806249166,35.371036469,22.5562312265,22.2871912551,27.5522835357,56.8366742485,5.6976450583,14.169046046,57.1882174906,17.6795674669,43.110727756,35.57,12.382746236,36.1960971423,32.014577982,33.1976831147,83.1199269423,64.5125093425,48.7053838678,6.77,23.4495055211,30.9202469053,11.8145492834,30.1394769152,48.89,28.848705958,110.184980498,1.04,50.76,25.6743693113,78.1855754824,32.91,34.8627275353,32.1736669516,40.231654172,19.7064955756,94.28,51.69,62.553953146,38.8196600597
2012-12-12,27.8424778406,35.9597,34.29,10.1455325115,31.8518917954,66.0367785972,357.56,10.6236072553,26.5518977019,48.4828965294,95.5472630482,89.7149888236,31.6382998252,15.055,41.7575,16.9286214988,30.970409158,42.8561255035,42.4287030063,38.65,34.022040555,87.6042569159,86.9160252302,30.2569756271,35.277032748,22.6539124877,22.3967106225,27.2145905571,56.8728241446,5.80552473332,14.1644842154,57.0369204029,17.3630296608,43.3018508744,35.26,12.3780910683,36.4041206891,31.9318292164,33.3685409794,81.915158044,64.2853526194,48.7325885134,6.7099,23.3999692958,30.3721775362,11.693134943,29.93444646,49.25,28.7806264159,108.615874872,1.06,50.35,25.514846133,78.2746961657,32.38,34.7359894319,32.4523776561,40.1561903424,20.0906925887,91.75,51.4,60.8332561699,38.810780906
2012-12-13,27.354495632,35.53,33.88,10.1638292338,31.2069301449,65.5853457222,359.32,12.3157089035,26.4554410061,47.8629106402,94.8087527635,89.8336050389,31.5941984873,15.2,41.66,16.9372016415,30.703739958,43.3967749805,42.5456360441,38.84,34.1111812726,87.3071989291,86.9160252302,29.5411022894,35.4564943972,22.4748301755,22.2573223368,27.2492257344,56.4028754945,5.79353810276,14.2146643527,56.8286621854,17.2513104351,43.3350896776,35.15,12.2663670421,36.5039719915,31.7479430706,32.8189818897,81.6869821163,64.803269948,48.1522227402,6.66,22.9588610036,30.180353257,11.7024745076,29.625167583,48.96,28.6870170455,108.010080928,1.04,50.19,25.3686165528,77.8380048174,31.83,34.316778782,31.9646339232,40.0995924702,19.9501327058,91.15,50.27,60.9214970404,38.6331978316
2012-12-14,27.3888605763,37.56,34.21,10.1363841503,28.8360368734,65.0455890239,357.68,10.5102190005,26.4379034251,47.2810777289,95.2877864617,88.9780442726,31.3825120653,15.105,41.7025,17.0401633536,30.2163790063,42.3154760266,42.3859725093,38.63,34.5123145018,87.2607836186,87.2841903131,29.4595470991,35.4223112259,22.3934291246,22.0233491429,27.2319081457,56.086563903,5.89342669074,14.1872933687,56.9422059659,16.3016970166,43.3766381817,35.07,12.2384360356,36.4457253984,31.6835829196,32.690178978,81.3492817433,64.7667713448,48.0343359426,6.85,22.859788553,30.1346808096,11.7585118955,29.9531906344,49.79,28.6870170455,107.612838998,1.03,50.22,25.7259210113,77.4993462208,31.86,34.4142696308,31.5117290284,40.1939222572,19.875167435,92.51,50.48,60.6655985158,38.3401857589
2012-12-17,28.0005565842,37.42,34.88,10.1592550532,29.623433096,66.2036124857,363.4,10.7021068163,26.5869728639,48.1395197292,95.7468604224,90.6881559148,31.8940875852,15.1075,42.2275,17.2546669205,30.4186797787,42.6051096749,42.8086112779,39.47,34.8243070135,89.4794354574,88.1852259107,30.1844821246,35.6615934248,22.4015692297,22.2423878776,27.6302126846,57.2162481582,5.67766734071,14.319586458,57.8789421558,16.5623752099,43.4431157881,34.82,12.3687807328,36.7702421314,32.9615916328,33.2397380678,82.7548454579,65.3416243449,48.4786784876,6.605,23.1145462832,30.3082361098,11.7071442899,30.290585773,50.01,28.8657258435,109.469945023,1.05,51.3,25.9760341323,77.9984220474,32.22,34.6579967528,31.9472145042,41.1466531063,19.9548180353,94.24,50.94,61.0626824333,39.0771555176
2012-12-18,28.4473008596,37.4904,35.73,10.2278677618,29.882996969,66.3704463743,360.07,10.5712742146,26.4905161682,49.474873952,94.8586521071,91.6765631699,31.9734699934,15.23,42.725,17.4875319927,30.8600632821,42.6726908596,43.5317931709,40.26,35.0843007732,85.5805493809,89.4834922557,30.3022840662,35.6957765961,22.5643713316,22.6655308878,27.7254594221,56.9360864629,5.80552473332,14.388013918,58.6737486199,17.1395912094,43.5677613001,35.12,12.4525737524,36.8784143758,32.9438466198,33.5832124989,84.0600117644,66.6008261546,49.4069355189,6.7,23.3339209953,31.2949436639,11.7304932016,30.8154226552,51.96,28.7806264159,111.158223228,1.06,52.2,26.3780016481,77.8469168857,32.38,34.8432293655,32.6265718464,41.2032509785,20.2265671421,95.5,53.39,61.3274050451,39.725333739
2012-12-19,27.8974617514,38.09,36.0,10.3742415401,29.623433096,66.0367785972,359.48,10.3793863989,26.2712964051,49.6942535743,94.2897995905,90.5963476987,31.7353227686,15.14,42.465,17.391691799,30.437070758,41.7844810046,43.0809784844,39.55,34.7723082615,84.1416747574,90.29733086,30.0394951195,35.2684869552,22.425989545,22.600814898,27.8466825426,55.8244771558,5.74559158053,14.292215474,58.7872924005,17.288550177,43.8669105289,34.84,12.3361945585,37.2362148762,32.2812128934,33.2912592324,83.6766762058,67.6775349485,48.642488552,6.82,23.0650100579,31.3404334216,11.8145492834,31.9494452042,52.09,28.6851538916,111.694499835,1.04,52.2,26.1278885271,76.6081393875,32.0,34.5507568191,33.5236719266,40.7976328943,20.3577563661,96.82,55.13,60.4626445135,39.6099047407
2012-12-20,28.426681893,37.87,35.9,10.4108349847,29.5400911461,66.5078389884,356.02,10.440441613,26.4466722156,50.4096219079,92.5632823033,91.0737504227,31.6559403604,15.205,42.52,17.3662087753,30.2715519442,42.4506383958,42.9025310043,39.9904,33.7769035816,83.6960877772,90.3651507437,30.0304334316,35.5248607397,21.270094621,22.7402031837,27.4916719754,56.0052266366,5.76556929813,14.3013391353,58.7115965468,18.5733212725,43.3018508744,37.97,12.3967117393,36.4374044566,32.5294591902,32.5527892056,84.4616013971,67.2578010119,48.3239689824,6.79,23.3527919383,31.1212056739,11.8052097188,31.8086764547,51.78,28.1123187458,111.416430483,1.21,52.61,26.2976081449,77.4726100158,32.0,34.9894656388,34.756226504,39.9486648109,20.1603364244,96.61,56.16,60.8862006922,39.4323216663
2012-12-21,28.2136192386,37.71,35.49,10.5206153185,29.0400394464,65.3694430429,358.28,10.1787764097,26.1309957568,49.9899391522,92.6730608592,91.3399942495,31.5677376845,14.995,42.2375,17.1259647804,30.2071835166,42.1223869277,42.8180032506,40.03,33.524338215,82.2757792779,89.8516573386,30.5016411982,35.1232084773,20.8142487356,22.3270164796,27.1626377911,55.4177908239,5.72960940646,14.1371132314,58.1344156621,18.0519648859,43.5843807017,37.79,12.2430912033,36.0712830142,32.2168527424,32.2093147745,84.4707284342,67.4585433294,49.5889467015,6.32,24.7917013406,30.8928434368,11.5343623439,31.6401663272,54.66,27.2530660271,109.191875672,1.23,54.99,26.1725515844,77.1874238291,31.74,34.316778782,35.0281135432,39.5713456628,19.9159117347,95.51,55.95,60.5773576452,38.5799229093
2012-12-24,28.2273652163,37.53,35.68,10.4016866236,28.8455748965,65.0652165402,355.2,10.0915546752,26.1134581757,49.9422479299,94.0203431353,91.2940901415,31.4432451979,14.92,42.3375,17.0144229256,30.4186797787,41.9582611936,42.6677316884,40.05,33.3237716004,82.4800066438,89.2703440498,30.0213717438,35.0377505492,20.8223888406,22.277234949,27.1626377911,55.643727675,5.59775647032,14.1644842154,57.9924859364,17.9588655312,43.5594515993,37.5,12.2617118743,36.1628133748,32.4007388882,32.2179016353,84.6989043619,67.6227870437,48.6151868746,6.23,24.9096447342,30.783229563,11.4409666974,31.4995850195,54.78,27.339859231,109.797669616,1.31,53.98,26.1278885271,76.9378859158,31.81,34.1900406785,34.3302701427,39.8166031091,20.0099212308,95.83,56.17,60.5067649488,38.5710437556
2012-12-26,28.1036514169,37.55,35.15,10.4199833459,28.5955490467,64.4862048093,351.09,10.0043329408,25.832856879,49.7419447965,91.7050135941,90.5963476987,31.1586909427,14.725,41.585,17.0916442097,30.0968376407,41.4658839914,42.1042133302,39.72,33.0712062338,81.2175101999,89.2025241661,29.0698945228,34.7813767647,20.2607215889,22.1378466633,26.3227347418,55.2551162912,5.64170744903,14.0093819727,57.5950827043,17.8843860474,42.7118621176,37.46,12.1499878482,35.4888170832,32.363961659,31.883014065,85.885419186,67.1118065992,47.1135946181,6.175,24.2161375797,30.6462122207,11.4316271327,31.4995850195,53.29,27.0360830174,107.056700295,1.41,53.54,26.1278885271,76.0110308092,31.55,33.9170663018,34.1490121166,38.8921711961,19.647984671,94.83,54.53,59.9949678995,38.1714818382
2012-12-27,28.0005565842,37.3,35.12,10.3833899013,29.0492996631,64.8689413772,353.1,10.0392216345,25.7714753454,49.7228683076,92.2738661107,89.8986052559,31.0075214946,14.775,41.56,16.8599803574,30.1336195994,41.6300097254,42.2920527829,39.73,33.1677753445,81.1803779516,88.6502765417,28.9520925812,34.6788272509,20.0816392767,22.3120820204,26.5738397772,55.1918539729,5.60974310088,14.0139438034,57.0935976734,17.8471463055,43.027630748,37.29,12.0848154995,35.3972867226,32.299601508,31.8400797611,85.7850217778,68.0607702819,48.1237566815,6.22,24.4190002167,30.5274638574,11.3569106155,31.1809340553,52.87,27.0013657358,108.4569781,1.44,52.78,25.8688427947,76.2249204492,31.75,33.9658117262,34.130886314,39.1751605572,19.671487045,94.61,54.0,60.1714496406,38.4289772961
2012-12-28,27.4424746247,36.9,34.99,10.301054651,28.8465935204,64.9572652006,348.57,9.84733381876,25.6048683254,49.7037918187,91.3257785831,89.0264272025,30.7318595599,14.56,41.045,16.6878626953,29.8485594201,41.2245226177,42.3108367282,39.6,33.0117790887,81.3938883796,87.5748469575,28.8161672639,34.2344460244,19.9676778054,22.1975845,26.4569460538,54.8122800631,5.46590353419,13.9956964807,56.1379375201,17.3257899189,43.3433993784,36.69,11.9544708023,35.1809422339,32.1616868987,32.0805118629,84.954461401,67.6684102977,48.4604773694,6.13,24.0557345643,29.9793944883,11.3008732276,30.9466318757,52.63,26.8017413668,107.473804322,1.39,51.98,25.8777754062,75.9753825359,31.63,33.5076047368,33.387728407,39.2600573655,19.7090908435,92.85,53.54,59.6596525913,37.9228655341
2012-12-31,28.2072536062,37.68,35.35,10.4657251516,29.3093265469,66.4685839558,354.43,10.3357755317,25.8679320411,50.6480780191,92.2938258481,90.6422518068,31.0253061356,14.75,42.025,16.8594655489,30.1979880269,42.5664918552,42.7240835242,40.56,33.4797678562,81.7466447389,88.8634247476,29.1061412741,34.5420945658,20.4235236908,22.5510333674,26.9873021857,55.8967769481,5.69364951478,14.237473506,56.2755147343,17.9588655312,44.4568992858,37.54,12.1127465061,35.7634081649,32.6581794923,33.5059307519,86.3874062269,68.7816176947,49.2249243363,6.34,24.3435164448,30.6462122207,11.450306262,31.2277944912,53.52,26.9926864154,110.244566788,1.36,52.96,26.2261472532,76.8576773008,31.8354,34.5020113947,33.922439584,40.042994598,20.2026406976,94.14,54.5,60.2067459888,38.8640558283
2013-01-02,28.8549042752,38.34,36.94,10.8270854169,30.1327450123,67.8817651295,356.88,10.3008868379,26.3852906819,51.1822197082,94.9684306629,93.1394352861,31.9412151445,15.23,42.7925,17.452010202,31.3658152131,41.4369206265,42.9964507307,39.9,33.7249048296,83.2876330454,91.3146291154,28.6349335075,35.3112159193,20.8875096814,22.9642200715,27.2742161587,57.3698852169,6.00130636576,14.6024199592,58.6169767297,18.2474735309,44.5649253962,37.72,12.2756773776,35.1226956408,33.2741980807,32.8962636367,88.0987256847,70.2598111235,50.5809076467,6.63,24.4567421027,31.3312989321,11.879926236,32.5117704352,51.23,27.6436354447,111.029119601,1.4,54.6,26.9854192275,79.9056046706,32.28,36.6175628139,34.8468555171,40.7221690646,20.8607071699,94.93,52.91,61.0979787816,40.3557536531
2013-01-03,28.9582527862,37.75,36.37,10.804214514,30.2901686955,68.0387852599,356.14,10.4578859599,26.3239091483,51.8498968195,94.7388936825,94.0942407341,32.0034613878,15.12085,42.1775,17.5463917715,31.7244393097,40.8673077847,44.1140954744,39.48,33.3089148141,83.5568418459,91.6537285339,29.4504854112,35.3283075049,19.8292960187,23.0836957449,27.9002102815,57.2072106842,6.04925288799,15.1452778084,58.4182751136,18.1543741762,45.9277163276,37.94,12.2849877131,35.239188827,32.9615916328,32.1749673314,87.3565523325,71.2270241078,51.1724439902,6.8998,24.7067820972,31.2125505688,11.8892658006,32.1556311222,49.35,27.6870320467,112.916018771,1.38,53.91,27.110475788,79.4778253906,31.9,35.7693924293,34.8559184184,42.0522190619,20.761997199,91.94,52.3,60.7097189511,40.5422158812
2013-01-04,29.5301145472,38.13,36.36,10.804214514,30.0957041457,67.9308339203,360.85,10.5625520412,26.5168225398,51.9548175084,95.2478669868,93.7912736208,31.7277994531,15.24,42.4025,17.5737624266,31.9267400821,43.0588690574,45.0532927381,39.62,34.5123145018,82.8513291273,91.9540737331,30.0213717438,35.6957765961,20.187460643,23.496882449,27.9089046443,57.0987609957,6.04925288799,15.6516410122,58.872450236,18.0985145633,45.4789924843,37.86,12.3175738874,35.1393375246,32.713345336,32.5785497879,88.0620751487,71.4368910761,51.1724439902,6.96,24.9473866202,31.1303401634,12.281527516,32.4367937377,48.25,27.9213736972,114.862504231,1.36,54.25,27.2444649599,80.3868563606,31.65,35.8278869386,35.0734280497,42.0333531045,20.667987703,93.21,52.19,60.9391452146,41.1903941027
2013-01-07,29.3165276244,37.94,36.09,10.676137458,29.9290202458,67.6854899665,356.17,10.6497737757,26.4554410061,51.5160582638,96.2059343832,93.0659887132,31.5677376845,15.415,42.245,17.4093668929,31.8347851855,42.2092770222,44.8936292033,39.9591,34.2003219902,82.5357050163,91.7699911916,29.713274358,35.5500708285,20.1467601175,22.8746133164,27.1264119908,56.7925713751,6.06123951854,15.5786517216,58.938684108,18.1916139181,45.2297014603,37.21,12.0196431509,34.9229930359,31.9594121383,32.3295308254,87.9063103711,71.1722762031,51.2543490224,7.18,24.9851285061,30.3630430467,11.9266240592,32.2680961684,47.23,27.7911838914,116.232988892,1.29,53.92,27.3069932402,80.1105822422,31.42,35.4964180526,35.3000005823,41.7503637434,20.5081715597,92.02,52.17,60.3567554688,40.4711826514
2013-01-08,29.0822709994,38.14,36.3,10.5297636796,29.7252954793,64.2408608555,348.25,10.3096090113,26.4379034251,51.4397523083,95.8466591096,92.8915531025,31.1142293403,15.22,42.4925,17.426269774,31.7336347993,41.8617166441,44.5461262157,39.01,34.0294689481,82.1272502845,92.1478448293,30.0485568073,35.5504981182,18.8769037222,22.9343511531,27.830655379,57.1349108918,6.14914147597,15.6516410122,58.4655850222,17.7261171443,44.7975970186,37.32,11.768264092,34.7898579659,31.9778007529,31.8143191788,90.2519446691,70.460553441,50.4443992598,7.23,24.7209353044,29.6870908248,11.6665171837,32.2774682556,47.63,27.7304286486,117.017541705,1.33,54.58,26.87822789,79.3976167756,31.46,35.1552000817,35.916277871,41.0334573619,20.5927801062,92.75,51.87,60.5244131229,40.8796237225
